,user_id,post_text,post_time,likes,comments,comment_id,commenter_id,comment_text,comment_time,length_post,length_comment
258,100001068563115,"Spooky.

So this is two separate dreams, 2 days in a row.

Im inside my house and I see masked figures outside slamming into the windows of my house. Over and over again. I was so mad a found a large stick/staff and went outside to find them hiding around the side of my house. It was an inspector I sometimes use (who I get along great with) and a few others I did not recognize. I was very dissatisfied and upset and threatened to hurt them and they left after I shared my distaste.

The next day I was in my living room and noticed water damage coming through all of the walls/ceiling (some context last year we had some water leaks and it left our house cut open for the better part of 8 months waiting for contractors that in itself was a nightmare) as I looked closer at the walls I noticed they almost looked like they were molding or looked very old and cracking with scars on the walls, I looked up to the top left and there was a large, almost demonic alien full head/face imprinted in the wall, like as if the face was inside the wall pushing out. It had a very large cranium and smaller mouth comparable to an alien, this shit was scary looking. To my wife I said wtf is that! I then noticed halloweeny decorations all around the house and at that point I lost it and said babe did you put these decorations up?? She said no. All of a sudden a giant owl flew smacking straight into the window glass with force, I immediately ran outside to find I was in a cul de sac and the owl was hanging in front of the window connected to a long clothes line that was attached to a home across the street.
I was so pissed and as I walk up to the house, the same people from the dream before came out with masks holding swords and approached me, I was able to disarm a sword from one of the three men, this time I didn’t recognize any of them. I realized the swords were wooden, then I remember waking myself up yelling we need to lock the doors.

I’ll never forget that dream 🙃",2022-05-04 16:43:51,0,1,1415409352314052,100023865227789,"You may be feeling moody, and would like to be left alone. The alien in the wall may be a way of saying you feel alienated. You don’t like it at all.",2022-05-06 00:00:00,421,38
259,100000087498625,"I dreamed that I was joy riding on a bus downtown and lost control and hit one of the buildings down River St. Afterwards, me and other people on the bus were having a meeting was blaming the bus driver for taking too long to long and some were blaming me because others have other things to do and they were gonna be late. I woke up quick.",2022-05-04 14:15:43,0,1,1415536948967959,1317912160,"Losing track of time enjoying yourself and feeling a little guilty about it because of responsibilitie
s.",2022-05-05 00:00:00,73,18
261,1403261066,Last night I had a dream I was driving over an overpass here where I live and I reached down for something and lost control of the car and the car fell off of the overpass. I was on the left side of the road and just came onto the overpass. I could feel myself falling and it sounded like a low sound of glass breaking. I remember saying out loud oh mama I'm dying and feeling death in that moment. I woke up in tears it felt so real. Any ideas what it meant?,2022-05-04 13:07:08,0,2,1415517168969937,1317912160,I wonder if there's something in your life you are passing over and it's difficult for you/feels shattering.,2022-05-05 00:00:00,102,21
264,100042198102617,"Good morning

I have had several dream this morning about my mom my grandmother and my mom's friend that's my friend hello was all flooding against me because of some drama that was going on with me when my grandparents was alive my grandparents they passed away two years ago. I have to say my grandma she died in 2020 and Grandaddy died last year and they we're married right, and when I was little my grandma had pulled away from me when I was about 12 and tbh it was about DNA and I guess she wanted to make sure I belonged to my dad and was I one of them but anyway she's my spirit guide and garden angel. Her and my granddday is and I hear them saying they love me and granny apologize to me but it was my momma starting up more thing's when the DNA stuff was around and the point to this status is the dream was my momma and my mom's friend whose mu friend whose knows I'm, dealing with Grieving from they deaths and they we're being mean too me to keep my granny away from whose deceased now so what does that dream mean and after I post something on my wall she put a care button on they're can someone help me out with this dream?",2022-05-04 17:05:58,,2,1415385078983146,100023865227789,I think the dreams are letting you know they are sorry for what they did and want you to know that they really care about you.,2022-05-05 00:00:00,241,27
268,100002359760269,"Hello great people.... I had a dream a couple nights ago. I fell asleep for about 45 minutes. When I got in my dream there were some people I knew, and a lot of faceless people. They were telling me to leave my dream. That is was forbidden for me to...",2022-05-04 17:36:17,0,1,1415398345648486,100023865227789,"It’s possible you were on the verge of seeing something you wouldn’t like, so you were kind of protecting yourself.",2022-05-05 00:00:00,58,26
269,680165896,"So I work in a school with kids who have Autism. Last night, I dreamed that one of the students who’s 11 years old and I went on a roller coaster only the seats were more like a chair lift. It took us up, up, up and then when we reached the top, we slid into a house. There was a woman who lived there. She fed us tomato soup for lunch and my student got it all over his shirt. The woman brought him another shirt and said she had a son by the same name who passed away a few years before and she hadn’t been able to get rid of his things. His name was written on the tag of the shirt. My student put on the shirt and we then left to go home. 🤷🏻‍♀️",2022-05-04 18:59:52,0,1,1415394328982221,100023865227789,"How you feel about this particular kid is probably important. The roller coaster ride may be the emotions you feel, and the chair lift going up high could be the improvement you see in him. You may be feeling enthusiastic about his progress. Not being able to get rid of his things could mean holding on to something...may
be a belief that he could do it.
If it’s not about him, it’s probably about you.",2022-05-05 00:00:00,155,88
329,1650550307,Okay… that was a weird dream.. I somehow pulled a bone out of my nose. It looked like a thin chicken bone not an actual nose bone. But I was babysitting and I had the kids drive me to the ER and the dr took a knife and and peeled back my skin to put the bone back. I was awake. It was the strangest feeling/ dream I’ve had. After like 10 minutes of the dr digging around to put the bone back up there I woke up bc my conscious was like get me tf out of here lmfao 🤣,2022-05-04 19:06:06,0,1,1414554759066178,1317912160,"Weird dreams are the best, lol. I think your dream could be that you were looking at the ""bare bones"" of your feelings as nose can equate to intuitive sense. That the bone looked like a chicken bone might be examining your fears more closely. Maybe getting the bone put back in after digging around might be you found your feelings were warranted after you really delved into the matter. That's my guess but there can be many interpretations
that could fit.",2022-05-04 00:00:00,109,91
331,950568728894965,"Hi. New to the group. I had a dream that has been bothering me.

Background: I dated someone in 2015. The person broke up with me out of nowhere, when things were going pretty well. Over the phone, mind you.

We were both young and this person wasn’t ready to settle down. This person was perfectly decent and I cared for them a lot, at the time.

I was heartbroken, but I moved on.

This person reached out to me in 2016 to apologize, but I immediately cut them off, and respectfully told them I was doing great, had moved on and wasn’t interested in their apology, friendship or otherwise. I wished them a beautiful life, sincerely and wholeheartedly.

Fast forward to last week. This person comes to me in a dream.

We are in the same place, they wave at me to get my attention.

I tell them “Hi, nice to see you but I can’t talk. I’m late to pick up my kid from daycare.”

They keep saying something I can’t understand, and I’m in a rush and get to my car. I then find the car has been hit / is dented and the tires are flat. This person is gone and I’m stuck there.

*I wake up.*

The next morning, out of curiosity, I type their name on Facebook and after some digging, I find out they died unexpectedly last summer. Young, seemingly healthy person. Poof gone.

Now, I’m here feeling sad and spooked.

Any interpretations? Thank you!",2022-05-02 07:26:25,0,2,1412274292627558,100023865227789,"In the dream you’re rushing and feeling like it’s too late to stop and listen to what someone has to say to you. In real life you cut him off when he wanted to apologize, so you didn’t listen then either. You need to take more care, slow down and concentrate on what’s important. The flat tires mean you’re going nowhere, you’re feeling stuck.",2022-05-02 00:00:00,315,83
335,1155550808,"So last night I dreamt about that I was part of some rescue mission in the future. While out in a mission ( trying to rescue people) we started taking on fire from “the enemy”. I was hit in my left thigh. I was then taken to a field doctor to stitch me up. While waiting for the doctor I was able to pull out 2 bullets on my own ( they were .22 c) and then the doctor walked in while I was doing so and just laughed and jumped in to finish. He retrieved 3- .45 c bullets. He cleaned me up, we spoke about the strangeness of the 2 different caliber of billets and then I woke up. Any thoughts?",2022-05-04 15:24:28,0,1,1414458749075779,1317912160,My guess is you foresee that you might need to rescue yourself from something in the future. However you aren't fearful about or afraid of being wounded. The bullets might represent what is wounding you. The different caliber bullets might be symbolizing some wounds are more significant than others. The numbers associated with the calibers could be significant to the dream meaning. Two might be related to a partnership. Four symbolizes stability and 5 is the number of change and freedom. You might feel that while you are capable you might need some professional help to heal/move past some of those wounds.,2022-05-04 00:00:00,136,111
339,100004062992250,"WARNING graphic content

I have been having this recurring dream for about a month now. It's gotten to the point where I have trouble sleeping and I wake up gagging. There is a brown horse and he's eating. This is in the middle of a huge city. He's eating a beagle puppy. There's blood and guts and u can see muscles. I can also here the puppy crying and moving. I don't do anything I just watch until I wake up. If anyone has any insight I would appreciate!",2022-05-04 08:21:25,0,3,1413922812462706,100012948213689,"I have no skill at interpreting dreams. This is just a guess.

Says here a puppy symbolizes honesty, loyalty and friendship. And a brown horse symbolizes energy, strength, passion, success. Maybe you are coming a little too aggressive on your career at the risk of sabotaging your relationships",2022-05-03 00:00:00,103,56
340,100004062992250,"WARNING graphic content

I have been having this recurring dream for about a month now. It's gotten to the point where I have trouble sleeping and I wake up gagging. There is a brown horse and he's eating. This is in the middle of a huge city. He's eating a beagle puppy. There's blood and guts and u can see muscles. I can also here the puppy crying and moving. I don't do anything I just watch until I wake up. If anyone has any insight I would appreciate!",2022-05-04 08:21:25,0,3,1414373105751010,562038109,"A lot of times dreams can give us warnings to our physical state. Especially from this, the blood, guts, helpless suffering, is your body trying to get your attention. If you're waking up gagging it's very possible you're having acid reflux while you're sleeping and your body is trying to wake you up. Since this is a recurring thing, I would look into it. There are also other issues that occur while sleeping like sleep apnea and what not, but the gagging thing really sounds like reflux",2022-05-04 00:00:00,103,101
341,100004062992250,"WARNING graphic content

I have been having this recurring dream for about a month now. It's gotten to the point where I have trouble sleeping and I wake up gagging. There is a brown horse and he's eating. This is in the middle of a huge city. He's eating a beagle puppy. There's blood and guts and u can see muscles. I can also here the puppy crying and moving. I don't do anything I just watch until I wake up. If anyone has any insight I would appreciate!",2022-05-04 08:21:25,0,3,1414431425745178,1317912160,"I would interpret this as similar to what Amanuel Solomon has said. For me horses tend to symbolize freedom and/or service to others. Stallions can symbolize male sexuality. The color brown I would link to the earth element, which to me would reinforce the idea of the horse representing service. The beagle puppy evokes a sense of happiness, innocence and family devotion. The dream might have to do with a busy life (big city) grounded in service to others is eating alive/killing your chances of being devoted to family or feelings of innocence and carefree happiness. The blood and guts and muscle might be gore accompanying the service or could be that the emotional situation is having negative physical effects on you or a family member. Since this is a recurring dream the situation is ever present for you and something that you may need to consciously come to terms with.",2022-05-04 00:00:00,103,163
342,607195572,"i had a dream i was at a friends house which was all white, he was a good guy who was a friend many years ago for a short time. it would be good to reconnect with him. i saw a woman with blonde hair in a white wedding dress she smiled and laughed at me. i was sitting down at the counter ledge eating a plate full of vegan chicken tenders",2022-05-04 07:58:54,0,1,1414101875778133,560345596,"I feel the dream is looking at themes of being ""a good man"" yourself. Perhaps there is a part of yourself you have also lost touch with that you wish to reconect with. I feel in order to do this you need to enter into a better more committed relationship with your own feminine side, and relate to your feelings more. I feel this part of you wants to enter into engagement at this time in your life.

The eating of the vegan chicken I feel might be a symbol for swallowing your fears (being a chicken etc) because maybe they are not as real as you think they are.",2022-05-04 00:00:00,76,120
343,1194756096,"Same exact dream Friday night & again Monday night. I am pulling out of a parking lot onto a busy road. While waiting for a break in traffic so I could go, a young girl with long brown hair & glasses in a black car was turning into the parking lot. The back of her car started to spin & right before her car hit mine she & I locked eyes. On impact the front of her car turned into oncoming traffic & car after car just kept smashing into her car. I could hear her screaming & crashing metal & I cover my face crying. Then everything goes silent, I take my hands off of my eyes & realize I am actually the one in the smashed up car. The car is destroyed & I'm completely trapped inside with the metal so tight against me, I can't move. Then I wake up.

I've tried to look it up but can't put the different scenarios together. Please help?",2022-05-04 13:56:39,0,1,1414368175751503,100023865227789,"You’re waiting for a break in traffic so you can go, and the car that gets hit is turning into the parking lot. A parking lot and waiting for a break in traffic makes me think that nothing seems to be happening for you at this time and you’d really like to get going but you can’t move, it’s very hard on you. Your plans aren’t working out.",2022-05-04 00:00:00,186,83
344,8116337,"Last night I had many dreams.... First I caught a plate full of Blue Fish. My dad said to clean them and eat them but instead I took half of he plate and threw them back in the water. I was going to pretend I ate them... Then I looked in the water and they were so close to the surface I felt like maybe I should scoop them back up and not lie but.... I let them swim away.
Second.... We were in a house, but it wasn't my house. A storm was coming and my husband and son went to the backyard to secure things and I went to the front yard. I came in and was looking out the back window.... Tornado like Winds we're whipping everything around. My favorite cherry tree was there and a lot bigger than my real life one.... The wind bent my tree right over and I kept thinking it's so flexible it's not breaking.... And then it snapped in half. I was upset but I kept telling myself I can plant a new one. I looked over and y neighbors half built shed was ripped up, my husband was sitting next to pikes of debris exhausted but alive. My son was also tossed around but ok...... And then I woke up 🤷🏻‍♀️.

Real life.... We were served papers for a civil lawsuit that had me in a state of anxiety all day.",2022-05-03 16:16:35,0,1,1414355079086146,100023865227789,"The color blue can mean feeling blue, but it’s also a heavenly color; then again, it could mean something very personal to you. There’s a feeling that you should act like you don’t mind something, but you want to just get rid of it. It might refer to eating your words or trying to satisfy a desire.
The storm is all the anxious feelings that have been stirred up. The tree could be representing what your family is going through, and it’s going to be difficult but you tell yourself you can plant another tree and your husband and child will be ok, you’ll survive it.",2022-05-04 00:00:00,267,127
348,100034096061635,"I Dreamt of Colourful Rainbows ,Their Colours so clear and Brightest,But they were Connected to a Flower .I Think I knew Something would Be Wrong if I Take The FLower So I asked My Boyfriend To get me the flower Connected To all The Rainbows, He cut Flower and Gave it To me and All The Rainbows dissapier immediately, Then I was Left With Him in A Dirty Old House That doesn't Even have A door or Window, .What does it mean ?",2022-05-04 10:04:21,0,2,1414170012437986,698883807,"You liked the rainbows, and you cut the source to acquire it. Your Feminine intuition told you this was a bad idea but you engaged your Masculine instinct for action impulsively, and cut the flower that was the source of the rainbow. You were left with an old house with your own energies and decisions, or regrets. The old house is symbolic of your old mindset which is now no longer serving you.

It means you need to rely more on your Feminine instincts when thinking about acquiring material things in life. It also means that getting too engaged in material gains or preferring material over spirit will leave you with nothing. If you ""cut"" the spiritual link, the flower is Nothing.",2022-05-04 00:00:00,90,135
350,100006693094725,"I'm new. I had a nightmare.
I dreamt that I had a venomous snake inserted into my groin area by my hip, against my will. I was supposed to fight something or someone, or maybe both. I remember feeling it move under my skin. It burrowed under my...",2022-05-03 06:25:56,0,4,1413145525873768,780839497,"The key theme of the dream seems to be centered around being made to fight against your will, both in the insertion of the snake and in the abandoned building war.

But the conflict might not be clear cut. It could be in a relationship especially in relation to sexuality as the snake is a strong fertility symbol, and considering its location... So in that context it could be framing pregnancy as a means to control you contrasted against abandonment (abandoned building) issues. ie the conflict might be internal between these issues.

But then again the snake is a symbol of kundalini energy that is supposed to be stored in the base chakra at the base of the spine, so it could be related to that and creatove/
destructive energies in some way, running wild...",2022-05-03 00:00:00,57,147
352,100006693094725,"I'm new. I had a nightmare.
I dreamt that I had a venomous snake inserted into my groin area by my hip, against my will. I was supposed to fight something or someone, or maybe both. I remember feeling it move under my skin. It burrowed under my...",2022-05-03 06:25:56,0,4,1414184229103231,100041653895748,It means that someone very close to you has a lot of rage against you and that soon he/she will disappear.,2022-05-04 00:00:00,57,22
353,100012948213689,"I became passionate about a girl after noticing feminine power and depth inside her eyes. I experienced some things related to this and even saw signs and after inquiring further discovered her Sun sign is my moon sign and my sun is hers. She became ill after I politely asked whether she was some sort of dangerous seducer. In my dreams today I saw her talking in a room in my house in which a relative is staying and then she was talking about her belly after which she dared me to touch it. I walked up to her and touched her stomach and then she touched mine. When she touched mine I noticed her awakening from her sleep as if an electric shock went up her body.

Also I had another dream about a week ago in case it's related to this dream. I saw a cow outside my house and it was running towards the outside door which is about 12 feet wide. It was trying to get in and I was furiously trying to prevent it. I was tackling it and even stabbing it on its head and wrestling with it. I wouldn't imagine doing this in real life. That poor cow.",2022-05-04 08:19:26,0,1,1414101549111499,698883807,"You both have affected each other's vibe and have caused an abrupt shift. It's a good thing. We're all globally experiencing ""spiritual ascension"".

To make the most of it and for it to pass smoothly, you both need to practice Earthing and Grounding, and you need to increase your water intake.

Regarding the cow, I'm attaching a SS about Cow as a Totem Animal.",2022-05-04 00:00:00,219,78
356,503979974,"Hi all. I can usually figure out what my dreams are about and why I dream them. Not the dream last night. Also, sometimes some of my dreams just don't seem significant. But last night's dream did. I really hope someone can help me figure out what I'm supposed to know. Here's the dream:

I was somewhere, a house maybe, with my husband getting ready to leave so we called an uber. The car came and the driver seemed a little nervous. I just figured he was a new driver. I got in and my husband hadnt come out yet.

. The guy started driving and I was a little concerned because my husband hadnt gotten in. But I reasoned the driver was just going to turn around at the end of the street.

He looked at me in the rear view mirror and smiling he asked if I was comfortable. I said I was. He had a relatively kind smile. But he didn't turn around at the end of the street. He kept going.

He drove right into a giant garbage dump. The garbage was almost up to the door handle of the car and I knew I was in trouble. That's when I saw a brown and white spotted rat. It jumped in the car and into my lap. Of course I was freaking out and it seemed the driver's intention was having me be attacked by rats. But with all my courage I grabbed the rat with both hands and angrily started poking it in the driver's face. I was filled with anger and fear. It didn't faze him. He just sort of chuckled.

And that was it. Nothing else. Everything I read about dream symbols pertaining to rats, being abducted and even the color of the rat wasn't good.

If you've read this far I am grateful and hope you can help me come up with some insight.",2022-05-04 00:58:35,0,2,1413631072491880,1317912160,It could be about something you are doing that husband isn't on board with or your husband could be your logical action oriented side in the dream and you've left that behind as you are pursuing something that turns out to be not as expected and becomes a negative experience for you. Rats and the driver with ill intent might be symbolizing people that seem to be against you. Since the dream deals largely with your destination in the car it might have to do with how your career is going if you work and the feeling of other people spoiling your enjoyment or progress in that area of your life.,2022-05-03 00:00:00,367,116
359,503979974,"Hi all. I can usually figure out what my dreams are about and why I dream them. Not the dream last night. Also, sometimes some of my dreams just don't seem significant. But last night's dream did. I really hope someone can help me figure out what I'm supposed to know. Here's the dream:

I was somewhere, a house maybe, with my husband getting ready to leave so we called an uber. The car came and the driver seemed a little nervous. I just figured he was a new driver. I got in and my husband hadnt come out yet.

. The guy started driving and I was a little concerned because my husband hadnt gotten in. But I reasoned the driver was just going to turn around at the end of the street.

He looked at me in the rear view mirror and smiling he asked if I was comfortable. I said I was. He had a relatively kind smile. But he didn't turn around at the end of the street. He kept going.

He drove right into a giant garbage dump. The garbage was almost up to the door handle of the car and I knew I was in trouble. That's when I saw a brown and white spotted rat. It jumped in the car and into my lap. Of course I was freaking out and it seemed the driver's intention was having me be attacked by rats. But with all my courage I grabbed the rat with both hands and angrily started poking it in the driver's face. I was filled with anger and fear. It didn't faze him. He just sort of chuckled.

And that was it. Nothing else. Everything I read about dream symbols pertaining to rats, being abducted and even the color of the rat wasn't good.

If you've read this far I am grateful and hope you can help me come up with some insight.",2022-05-04 00:58:35,0,2,1413637952491192,100001498366832,"If your husband is someone that you feel safe with, it could be that you are leaving something behind and you feel uncomfortable about it, and possibly consciously or subconsciously fearful for the future.",2022-05-03 00:00:00,367,37
361,801635514,"Hi all 😊

Last night I dreamed that I was growing chihuahua puppies... in my EARLOBES 😳 (My non-chihuaha dog licked my ears, and ya- apparently in my dream that's how puppies are made, lol 😆 🙄)

Left side had 4, right had 1... I could watch them grow, and see their little faces under my skin.

They were really getting big, and it was getting to the point where I couldn't decide whether to go to my doctor or the vet.... my husband said both 🤣🤣

Wth is wrong with my brain!? lmao

🐕🐕🐕🐕🐕",2022-05-03 14:13:42,1,2,1413313649190289,560345596,"I coukd be on the wrong track here but j think of Chihuahuas as very ""yappy"" little dogs. I wonder if this dream is to do with gossip in some way.

Hearing something and then it breeds, as we get cought up in the drama and it grows.

I wonder if you have heard something, its becoming a big deal in your head and your unsure what to do about it?",2022-05-03 00:00:00,110,79
362,1608361893,"Hi all.

This was a nightmare.
I saw 2 bodies wrapped in plastic. A man was dragging them as if to bury them.
I then was talking to a lady. I asked her how is ur Aunty?. She said she was fine and that she had seen her a few days ago.
I knew she was lying as 1 of the bodies was the Aunty.
What are ur thoughts on this please?",2022-05-04 02:09:14,0,1,1413626985825622,1317912160,"I am assuming that you don't the lady and her aunt in waking life? If you don't the dream could be about acting as if everything is OK when it really isn't. If you do know them, then I would look to what characteristics
this aunt has and that might tell you something about what you yourself are trying to get rid of. The lying would be lying to yourself about how successful you have been in doing so.",2022-05-03 00:00:00,82,87
365,1456404059,"Hello. I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.

I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.

And that’s where the dream always ends and I wake up having cried in reality during my sleep.",2022-05-02 10:01:23,2,12,1412062022648785,560345596,"Hi, firstly I am so sorry this man hurt you and that you are still suffering in this way.

My thoughts are that the dream is calling you to do some further work.

Being in the room you shared tells me that the dream is about the mindset you occupy around this issue.

There are allways many threads to the symbols and lots of different ways to approach them. My interpretation is just one suggestion.

It seems the room has been cleared in preparation of remodelling and renovation. Your psyche needs an update in some way.

Yet you used the word ""barren"" so it may also be that this space internally has become a barren and empty place for you. I wonder if you have tried to clear away the issue in some way, or you just want to paint it over and cover up what happened. Maybe that's something you tried to do when you were young.

Baby blue suggests an innocence. A colour we might paint for a new baby's room. Blue is the colour of the throat chakra, the centre of ouf communication, it invites us to talk and express ourselves, especially verbally. It's also a colour of peace and tranquillity.

I feel that the painting is a way of saying i want to start again. I want to prepare for a new beginning, to clear away the old and welcome in the new. The colour is ""light"" and invights those themes too.

But the man seems to have too much power because he is allways able to undo your efforts. Red is a very emotive colour bringing thems of lust, passion, danger and anger.

I feel the scene is describing what occupies your mental space over the issue. It seems he is still able to take over and ""colour"" things. Im sure this experience in many ways has ""coloured"" or informed the rest of your life, perhaps with a darkness.

Your asking him to stop is very possative because you recognise the unwanted and ongoing influence in your life.

But your pleas and physical attempts to make it stop are not working. And I feel this probably the crux of it. It's very very sad and unfair, this man violated you when you were a powerless. He broke the law, the trust of your family and broke every sacred boundary that is held by good decent loving people. The softball racquet I feel represents your efforts as a child who mearly did not have the power to make it stop by her own efforts. That was not your fault and I feel the dream is repeating because it wants to call you forward as the adult you now are. It's replaying this internal video because its still playing out in various ways within you. You need to address the issue to get the dream to change and hopefully stop.

If this were my dream I would look towards finding a good psychotherapist
and begin by bringing them the dream. There is obviously a lot of pent up emotion that is being held within you.

The painting shows that you want to start over. Painting your own childhood room and the location of your pain, suggests you want to welcome the child who you were. She still lives within you, painting her room in a new and fresh way invites healing and saftey and a way to refresh yourself for a new start. I feel a psychotherapist
will be able to help you with this. Make sure it's not a councellor though as they wont have the expertise. You need someone trained in dealing with these specific traumas. Thank you for sharing your dream with us and taking a very posative step towards healing xx I wish you much courage and live as you move forward x",2022-05-02 00:00:00,294,706
370,1456404059,"Hello. I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.

I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.

And that’s where the dream always ends and I wake up having cried in reality during my sleep.",2022-05-02 10:01:23,2,12,1412063799315274,640060401,"As someone whose also experienced sexual trauma, I have had dreams like this. I see the painting of the room as you setting out your life and goals and making plans for what your life will look like. Him painting over your blue I think represents how his actions have changed the colour of your experience. I think the meaning of the colours is significant too, blue being a safe and peaceful colour vs the red representing violence and anger and negativity. Your act of hitting him not affecting him I think probably represents your retaliation to the trauma he put you through and feeling like even if you fight back it’s not going to be effective. I think the reason you’re having this dream is to process the loss of childhood and innocence and control over life. This is just my interpretation and I might be projecting a little given my own experience but hopefully that resonates with you.",2022-05-02 00:00:00,294,173
371,1456404059,"Hello. I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.

I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.

And that’s where the dream always ends and I wake up having cried in reality during my sleep.",2022-05-02 10:01:23,2,12,1412138269307827,100002748558974,I think this is about how you are trying to build / develop your life but you can’t because of your trauma. I hope you get some good therapy and I’m sorry for what you’ve been through.,2022-05-02 00:00:00,294,45
374,1456404059,"Hello. I have a reoccurring dream about the man who used to molest me as a teenager and I need help to understand what it means, I feel like there has to be a reason I keep having it.

I dream that I’m back in my childhood bedroom. It’s not the only bedroom I had in childhood, but it is the one in the home we shared with him, and the room I had through my most formative years. The room is barren, but I’m painting it a baby blue color. Suddenly I notice he’s in the room with me; I’m not sure when he came in, but when I turn around he’s painting over my blue with a dark red. I start screaming “Stop! Can’t you see I’m trying to paint it blue? Why can’t you see that? Stop!” He ignores me, and suddenly the bat I used to play softball with in the time I lived there is in my hands. I start hitting him with it, and I’m crying and saying “Please stop painting it red, I’m trying to paint it blue.” I can feel the resistance of my bat hitting him, I’m swinging as hard as I can, but I never see it hurting him. He continues to standing facing away from me as I hit him.

And that’s where the dream always ends and I wake up having cried in reality during my sleep.",2022-05-02 10:01:23,2,12,1412240255964295,554421340,"Emma Leigh Espinosa the interpretations
above are beautiful. I think this sounds useful, what has been said. To add to this is the dream image of a bedroom can mean one's own privacy, one's own unconscious, and one's view of sexuality. Which he has given you a darker view of these things than you naturally would have. Softball means you are not ""playing hardball"" you do not feel that you were tough enough about what happened to you.

I am going to make a suggestion of what to do which was advice my mother gave to me when I was a child and would have the same nightmares over and over.

She told me, before I go to sleep, to tell myself about the monsters ""i am not afraid of you!"" She said if anything is chasing you in a dream, to turn around and face it ""you don't scare me, you can't hurt me, I am not afraid of you!"" And it will be less scary once you face it. I think this is true in waking life working through c-ptsd triggers, and it is true in dreams as well.

If you keep hitting him with the bat in the dream, see if you can try having any awareness in the dream that you can try something else. You could try ""this is my room. You are not allowed in here""

Or simply ""you don't hurt me, you can't scare me, I am not afraid of you""

Because he turns his back on you in the dream, and because also about how others commented on ""painting over"" can mean to try to cover or conceal the surface, it makes me think that the dream is about ""facing him""

You can do this in a dream, by looking into his face and telling him ""you can't hurt me anymore I am not afraid of you""

But as mentioned, you can do this in therapy or journaling.

There is an option where you could ask a therapist about ""role play"" the idea of the therapist standing in for this abuser while you tell him what it is you need to say to him.

You can also do this with mental rehearsal of conversations and or with letters

A ""confrontation fantasy"" which is either imagined, or played out in therapy, or that eventually actually happens in real life - this is a huge part of healing from sexual abuse 💖

Much love to you in your healing journey 💙💜 the fact that you are having the dream is showinghow strong and resilient that you truly are, that you are recovering and gaining strength and working through this. It sounds like you are at a close point to having a breakthrough and that's why your mind is nudging you with these dreams

There is no way out, but through 💙 keep going and you will get there! 💚",2022-05-02 00:00:00,294,550
