,user_id,post_text,post_time,likes,comments,comment_id,commenter_id,comment_text,comment_time,length_post,length_comment
200,690923262,"I was together with a group of settlers. We were me, a warrior and a few others who weren't warriors. We needed to build a place to live in the wild. We found a hillside with grass that seemed good. We started collecting things and I followed the warriors lead. There came some attacking us, two of them were gnomes/dwarves. I managed to keep them at a distance with my knife but given the opportunity I didn't manage to hurt them. I just drew the knife alongside the gnome's cheek and there came a little blood. I really tried to become more ruthless but it was hard. We captured them. I saw so many baby shoes on the ground that I needed to gather up. There were so many. And then I went to collect food and wood.",2022-05-04 07:51:25,0.0,2,1414110579110596.0,560345596.0,"Hello, what an interesting dream!

I feel this dream is a call for you to come into yoyr power.

The warrior is an archetypal figure that many of us dream of. He is the hero found in many stories. Brave, bold and confident. Able to tackle life's challenges and push through against all obstacles and opponents. He fights for truth, he stands against all that is ""bad"" in this world and stands up proudly for what he beleives is right.

The dream calls you to be the warrior in yoyr own life.

Living in the wild is about finding yoyr own sense of authenticity. To be who you are in your most natural state. Being unafraid and unashamed in your own sense of self, that who you are, what you beleive on and how you want to show the that to the world.

As you move into the position of the wild authentic warrior you may come across those who wish to attack you, to see you fail or knock you down. Because they themselves are challenged by your sense of pride and confidence in who you are. They will not want you to change, to move away from their controll or beleive about who you are or who you should be.

The gnomes show that you feel yourself to be ""bigger"" than them. They are no real threat to you when you stand in yoyr power, but they can cause some trouble so best to keep your distance. I feel you have given these people a taste of yoyr new found strength and confidence, but you do not seek to really hurt them.

"" I really tried to become more ruthless but it was hard"" I feel this is true of yoyr life right now. It is hard to move away from compliance and move towards agency. You do have to be ruthless, you have to put yourself and your own needs first.

I feel the baby shoes on the ground are a symbol of the immature steps you have taken in life on the road to maturity. Perhaps in the past others have had to clear up after you If you have made any bad decissions etc. Perhaps there is some clearing up for you to do now as you learn to deal with your own affairs. Once you have everything in order you will be better able to meet your own needs.

One idea to consider, others might offer alternative suggestions.",2022-05-04 00:00:00,156,455
203,100000931599258,"Hello, everyone! I have a hamster in real life and his cage is fine. Last night in my dream I saw that same cage, but wires were weaker and there was a huge gap between them, so my hamster could easily escape. It scared me a lot, cause I didn’t know what to do with it. I also saw 2 more ginger hamsters next to the cage and one black one behind me. I panicked, cause I never bought them, I only bought one. I tried to feed them all, but weirdly, the place where I keep hamster’s food and treats, there was dog’s food. I panicked about all of this, it felt real and I was happy when I woke up and realised it was only a dream. What can this mean, please?
Thank you!",2022-05-06 07:46:20,0.0,1,1416178948903759.0,560345596.0,"This feels like an anxiety dream. I wonder if you feel vulnerable st the moment, like your defences are weak and your needs are not being met?",2022-05-06 00:00:00,163,30
204,100002111057546,Had a dream I was college roommates with one of my best friends. I came back to the room and it was filthy and had tons of his friends in it. I told him I was upset. Left and came back shortly after and it was spotless with no other people.,2022-05-06 03:22:43,0.0,1,1416186172236370.0,560345596.0,"I wonder if you took on some aspects of this person for z while. Shared some of their views or attitudes, but this wasn't for you, so you went youf own way.",2022-05-06 00:00:00,55,37
205,100035069611951,"What does it mean to have a dream you gave someone a tarot reading?

I had a dream that I gave a male tarot reader a tarot reading. I still remember some of the cards. I heard that he struggled due his lost of his wife. I pulled out the card and got page of cup etc etc...many more cards which were not traditional but I still remember.",2022-05-06 04:51:36,0.0,1,1416184402236547.0,560345596.0,"I would say yoyr intuitive feminine side is trying to get through to your masculine side which takes the lead. The masculine is saying he lost his counterpart. Your out of balance. The femenine has been lost for some reason atm. The page of cups talks about a person whose feelings are immature or underdeveloped,
they can become easily fixated because of this. To me the dream suggests you need to revive your famine side in some way, work on deepening your relationship with your own feelings and maybe your intuition too. I'd be curious to know what other cards you remember from the dream.",2022-05-06 00:00:00,75,115
206,100009546409483,"Please help me interpret this dream

So i have this fresh milk in the bottle and i got it from someone who claim its good quality. However (and for unknown reason) I've got the sudden feeling that this is not a pure milk but instead, a poisonous one. But even though i had that weird thought, I still bought it from the store because a friend of mine suddenly showed up and i dont want her to question the store's credibility too.

After buying the milk and losing my friend from the mall (since she also have errands to do), i quickly lined up on this another store and asked them to clean the bottle of the milk and scan the beverage for its ingredients or content. Suddenly, this friend of mine also popped up in this store and this time i have the feeling that she's suspicious of the milk's content too. Apparently when the lady that scanned the milk came back, she said that it's 90% milk content so, I quickly reasoned myself out to my friend and said that I just wanted to get the bottle cleaned but deep inside, I still doubt this and thought that I'll just throw it out once im home.

After exiting the mall and while walking down the street, i sensed this one man looking suspiciously at us. I grabbed my friend's hand and pulled her to walk faster and exit these streets but more numbers of men got up and chased us. We continuously ran until we reached this street where another group of men is waiting for us. And this time, I couldn't pull my friend to run anymore, she just stopped and stared at them this time.",2022-05-06 05:50:21,0.0,1,1416026432252344.0,690923262.0,"It seems what you think and do has consequences that you sometimes feel deeply responsible for. You have to conduct yourself in ways that doesn't influence people in wrong ways, so sometimes you try to hide your thoughts and intentions. There are parts of yourself you try to keep pure and preserve their innocence.",2022-05-05 00:00:00,322,59
234,1559324732,"Last night I dreamed that I was walking, with difficulty, along a path on a sheer mountain face, I think with someone else. Climbed up on a big, wobbly rock. I tried to make it stop wobbling, but the next thing I know I'm falling backward through space, with no end in sight. I keep having these dreams about falling off a mountain, and of a mountain standing in my way - the same one every time. I'm in kind of a bad way, physically and emotionally. This feels like a warning, to get my act together. What do you guys think?",2022-05-06 00:01:14,1.0,3,1415780165610304.0,100001037053553.0,"Richard Johnson I would interpret this as anxiety/
difficulty overcoming an aspiration/
obstacle in your life. That could be anything from relationship to a job to financial, etc. Something thats creating that emotion in waking life",2022-05-05 00:00:00,120,39
235,1559324732,"Last night I dreamed that I was walking, with difficulty, along a path on a sheer mountain face, I think with someone else. Climbed up on a big, wobbly rock. I tried to make it stop wobbling, but the next thing I know I'm falling backward through space, with no end in sight. I keep having these dreams about falling off a mountain, and of a mountain standing in my way - the same one every time. I'm in kind of a bad way, physically and emotionally. This feels like a warning, to get my act together. What do you guys think?",2022-05-06 00:01:14,1.0,3,1415792158942438.0,100000358220332.0,"Take the leap of faith, you’re blocking your path. The only person that can save you is YOU❤️",2022-05-05 00:00:00,120,22
236,1559324732,"Last night I dreamed that I was walking, with difficulty, along a path on a sheer mountain face, I think with someone else. Climbed up on a big, wobbly rock. I tried to make it stop wobbling, but the next thing I know I'm falling backward through space, with no end in sight. I keep having these dreams about falling off a mountain, and of a mountain standing in my way - the same one every time. I'm in kind of a bad way, physically and emotionally. This feels like a warning, to get my act together. What do you guys think?",2022-05-06 00:01:14,1.0,3,1415819088939745.0,3217248.0,"The analogy is that you're climbing a slippery slope. It sounds like there is something you want to overcome or a goal you want to reach. But to get there, you have to climb up (work at it) this mountain (obstacle in your way). However, you don't believe you can do it. You think you'll slip, and so you do, every time. And when you do slip, there is no one there to catch you. You fall into a black oblivion, because you don't feel supported in your climb. You feel like you're on your own, and you don't believe you can do it.

I'd use this dream to tell myself to have more trust in myself, and faith in other people. And also, that climbing this mountain is very doable.",2022-05-05 00:00:00,120,161
237,100024882503418,"******Warning*****
Weird and gross, somewhat sexual in nature dream

My sister got surgery to turn her tongue into a penis. We were sitting in the car me and her in the backseat while my husband was driving. I kept wondering if she can taste anything now since she doesn't have any taste buds. And also if she regrets it. because it's a life long alteration to her body. I for some reason said to her. I guess your transgender? And she said no she's still a girl. And then I agreed since I guess it's only her tongue. And for some reason she ended up jerking off her tongue in the backseat of the car while I was there and hubby driving. But it was a literal explosion of cum after. I was so grossed out. Cause she had came all over me and some got in my mouth. And I got mad and said. That it was unconscentual sperm or something.and then got napkins to clean up.

Then we went to this place and my sister came with us. But she kept poking Out her dick tongue and I kept telling her to put it away, there could be children. Then she kinda disappeared. Me and my husband were having alot of fun and I was telling him we should come here more often. Things we're closing up and so we were getting ready to go, I went over to the trash to take gum out of my mouth, but for some reason no matter how much gum I took out of my mouth there was always gum in my mouth. Until there was a huge pile. And even then I still had gum so gave up. Which sucked cause the gum didn't even have flavor anymore and was gross.
I went to look for my sister and in one area there was a bunch of different displays, like museum artifacts. And I kept spinning this movable display and then all of a sudden I seen my sister dead in the case. It was more a flash of her head, and then this weird objects that symbolized her. I started crying cause she is gone, but also felt her tell me that she is at peace because she is paying her debt to society by being part of the display? But I still cried. And ended up waking up I was so upset.",2022-05-04 18:46:07,1.0,4,1415246852330302.0,100025651953862.0,"Foo that's an intense one! Everyone's having vivid dreams ATM, I wouldn't worry too much that there's a meaning!",2022-05-05 00:00:00,457,26
238,100024882503418,"******Warning*****
Weird and gross, somewhat sexual in nature dream

My sister got surgery to turn her tongue into a penis. We were sitting in the car me and her in the backseat while my husband was driving. I kept wondering if she can taste anything now since she doesn't have any taste buds. And also if she regrets it. because it's a life long alteration to her body. I for some reason said to her. I guess your transgender? And she said no she's still a girl. And then I agreed since I guess it's only her tongue. And for some reason she ended up jerking off her tongue in the backseat of the car while I was there and hubby driving. But it was a literal explosion of cum after. I was so grossed out. Cause she had came all over me and some got in my mouth. And I got mad and said. That it was unconscentual sperm or something.and then got napkins to clean up.

Then we went to this place and my sister came with us. But she kept poking Out her dick tongue and I kept telling her to put it away, there could be children. Then she kinda disappeared. Me and my husband were having alot of fun and I was telling him we should come here more often. Things we're closing up and so we were getting ready to go, I went over to the trash to take gum out of my mouth, but for some reason no matter how much gum I took out of my mouth there was always gum in my mouth. Until there was a huge pile. And even then I still had gum so gave up. Which sucked cause the gum didn't even have flavor anymore and was gross.
I went to look for my sister and in one area there was a bunch of different displays, like museum artifacts. And I kept spinning this movable display and then all of a sudden I seen my sister dead in the case. It was more a flash of her head, and then this weird objects that symbolized her. I started crying cause she is gone, but also felt her tell me that she is at peace because she is paying her debt to society by being part of the display? But I still cried. And ended up waking up I was so upset.",2022-05-04 18:46:07,1.0,4,1415401685648152.0,100007398103794.0,"I always thought I had the most random and weirdest dreams but yours just took the cake!

What is your r/s with your sister like irl?",2022-05-05 00:00:00,457,28
239,100024882503418,"******Warning*****
Weird and gross, somewhat sexual in nature dream

My sister got surgery to turn her tongue into a penis. We were sitting in the car me and her in the backseat while my husband was driving. I kept wondering if she can taste anything now since she doesn't have any taste buds. And also if she regrets it. because it's a life long alteration to her body. I for some reason said to her. I guess your transgender? And she said no she's still a girl. And then I agreed since I guess it's only her tongue. And for some reason she ended up jerking off her tongue in the backseat of the car while I was there and hubby driving. But it was a literal explosion of cum after. I was so grossed out. Cause she had came all over me and some got in my mouth. And I got mad and said. That it was unconscentual sperm or something.and then got napkins to clean up.

Then we went to this place and my sister came with us. But she kept poking Out her dick tongue and I kept telling her to put it away, there could be children. Then she kinda disappeared. Me and my husband were having alot of fun and I was telling him we should come here more often. Things we're closing up and so we were getting ready to go, I went over to the trash to take gum out of my mouth, but for some reason no matter how much gum I took out of my mouth there was always gum in my mouth. Until there was a huge pile. And even then I still had gum so gave up. Which sucked cause the gum didn't even have flavor anymore and was gross.
I went to look for my sister and in one area there was a bunch of different displays, like museum artifacts. And I kept spinning this movable display and then all of a sudden I seen my sister dead in the case. It was more a flash of her head, and then this weird objects that symbolized her. I started crying cause she is gone, but also felt her tell me that she is at peace because she is paying her debt to society by being part of the display? But I still cried. And ended up waking up I was so upset.",2022-05-04 18:46:07,1.0,4,1415511212303866.0,1317912160.0,"My thoughts are that sister might be representing you and you might have been thinking you were mansplaining a lot or saying things that made you seem like a dick, maybe for you this is just an overly confident attitude or maybe you were swearing a lot or making sexual references loudly and you were enjoying yourself. Or your sister doing was doing this but with you having the gross tasteless gum (tasteless comments?) in your mouth and trying to spit it out, it seems this more likely refers to you and your own communication and you had an internal conflict about it. Paying her debt to society by being part of the museum display might be your thoughts about social norms (keep your dick tongue quiet around children) and reeling yourself in (sister is dead) because of thoughts about what is appropriate.",2022-05-05 00:00:00,457,155
243,100024882503418,"******Warning*****
Weird and gross, somewhat sexual in nature dream

My sister got surgery to turn her tongue into a penis. We were sitting in the car me and her in the backseat while my husband was driving. I kept wondering if she can taste anything now since she doesn't have any taste buds. And also if she regrets it. because it's a life long alteration to her body. I for some reason said to her. I guess your transgender? And she said no she's still a girl. And then I agreed since I guess it's only her tongue. And for some reason she ended up jerking off her tongue in the backseat of the car while I was there and hubby driving. But it was a literal explosion of cum after. I was so grossed out. Cause she had came all over me and some got in my mouth. And I got mad and said. That it was unconscentual sperm or something.and then got napkins to clean up.

Then we went to this place and my sister came with us. But she kept poking Out her dick tongue and I kept telling her to put it away, there could be children. Then she kinda disappeared. Me and my husband were having alot of fun and I was telling him we should come here more often. Things we're closing up and so we were getting ready to go, I went over to the trash to take gum out of my mouth, but for some reason no matter how much gum I took out of my mouth there was always gum in my mouth. Until there was a huge pile. And even then I still had gum so gave up. Which sucked cause the gum didn't even have flavor anymore and was gross.
I went to look for my sister and in one area there was a bunch of different displays, like museum artifacts. And I kept spinning this movable display and then all of a sudden I seen my sister dead in the case. It was more a flash of her head, and then this weird objects that symbolized her. I started crying cause she is gone, but also felt her tell me that she is at peace because she is paying her debt to society by being part of the display? But I still cried. And ended up waking up I was so upset.",2022-05-04 18:46:07,1.0,4,1415823575605963.0,3217248.0,"My interpretation is that you find your sister obscene and inappropriate. You feel this intimately (sexually) as if her problems are being cum-ed onto you. But you also care about her, because she is your sister. It's because you care so much about her that you feel her issues so intimately. Due to her inappropriate behaviors, you think she will end up ""dead"" somehow and pay for her obscenities by being on display. And of course you feel sad, because you love your sister.

I think the gum represents crap that you can't seem to get out of your mouth (or life). Much like the cum that your sister jerked out. It's sticky and it doesn't taste good.",2022-05-05 00:00:00,457,140
246,100001910106393,"Does anyone else have dreams of ppl that you recognize in the dream, but you've never met them in real life? Its hard to explain, but happens to me often. Ppl and places that i know, but have never seen them before or been to those places. I swear I think i may be dreaming of past lives",2022-05-05 20:46:58,1.0,3,1415781868943467.0,100001037053553.0,"I have ""destination"" dreams that recur. Places I have never been too but keep showing up in dreams. I wrote a bunch down. I think I'm up to 12 different theme locations",2022-05-05 00:00:00,65,38
247,1561677290,"I am a 56 year old woman and recently I have been dreaming of my grandmother, we were never really close, and last night I dreamed that I was trying to get advice and a temporary place to stay with 2 other older women that I know. It seems like its pretty obvious that I'm looking to them for something...but does anyone have anythng else to add? I've gotten some really thoughtful answers here before and am just curious if you think I might be leaving somethng out. Any thoughts would be appreciated.",2022-05-06 01:19:25,0.0,1,1415781208943533.0,100001037053553.0,"Kari Conger I would lean towards grandmother being the symbol for ""wisdom"". You are seeking wisdom for some issues your dealing with. It seems to fit the rest of the dream too",2022-05-05 00:00:00,103,36
248,528570288288223,"What does it mean to have sexual dreams about a particular someone? Lately, I've dreamt sexually of Kaley Cuoco likely due to having sexual fantasies about her. If there's any other reason that happens, I'm interested to know.",2022-05-05 15:21:31,0.0,1,1415501292304858.0,1317912160.0,"Often dreaming of having sex with someone can happen when you have a desire to embody the dominant trait you see in them. Or if it is someone you don't care for in waking life it can be realizing you body a trait you don't care for that you're projecting onto them. Or they could even represent an action or a career for example, if the person is a coach and you are thinking you might enjoy becoming a coach you might have a dream you have sex with someone you know is a coach. But it sounds like your dream is more literal.",2022-05-05 00:00:00,46,112
251,100066906024250,"I’ve been having violent nightmares once again. I am a recently born again Christian after finally having enough of this. I’m so beyond tired of this crap. I’ve noticed that after praying, the dreams get worse. Anyways, the dreams are fading, but it was a series of nightmares involving various violent/gruesome/gory events. I don’t want to go into extreme detail because I’d rather not remember, but one involved being in a bad airplane crash and having my body mangled, the other was me being shot down continuously, one was me being stabbed, and so on so forth. The plane crash one kept repeating itself, like the crash kept repeating but in different scenarios. Now, I’ll admit I do watch dark stuff before bed sometimes, I have broken most of this habit but at times get sucked back into it. Whenever I happen to come across something dark like that, I pray heavily before sleeping in order to rid my mind of any dark thoughts. Lastnight it didn’t seem to matter however, since the dreams just kept getting worse and worse. It is so frustrating to be robbed of sleep like this, especially a young person like me who desperately needs the energy that comes with a decent night’s sleep. This is awful and I’m hoping it changes with continuous prayer.",2022-05-05 20:35:52,,3,1415648265623494.0,100074467452960.0,I heard certain foods can also cause nightmares. You may want to look into that as well.,2022-05-05 00:00:00,263,19
252,100066906024250,"I’ve been having violent nightmares once again. I am a recently born again Christian after finally having enough of this. I’m so beyond tired of this crap. I’ve noticed that after praying, the dreams get worse. Anyways, the dreams are fading, but it was a series of nightmares involving various violent/gruesome/gory events. I don’t want to go into extreme detail because I’d rather not remember, but one involved being in a bad airplane crash and having my body mangled, the other was me being shot down continuously, one was me being stabbed, and so on so forth. The plane crash one kept repeating itself, like the crash kept repeating but in different scenarios. Now, I’ll admit I do watch dark stuff before bed sometimes, I have broken most of this habit but at times get sucked back into it. Whenever I happen to come across something dark like that, I pray heavily before sleeping in order to rid my mind of any dark thoughts. Lastnight it didn’t seem to matter however, since the dreams just kept getting worse and worse. It is so frustrating to be robbed of sleep like this, especially a young person like me who desperately needs the energy that comes with a decent night’s sleep. This is awful and I’m hoping it changes with continuous prayer.",2022-05-05 20:35:52,,3,1415650988956555.0,564047040.0,"I'm honestly sorry to hear you're still struggling with this. I wish I had any advice, any recommendation of where to seek help. I'm as clueless as you are. (I watch plenty of gruesome movies, read violent novels... not a single bad dream.) Wishing you to get to the bottom of this soon. ❤",2022-05-05 00:00:00,263,67
253,100066906024250,"I’ve been having violent nightmares once again. I am a recently born again Christian after finally having enough of this. I’m so beyond tired of this crap. I’ve noticed that after praying, the dreams get worse. Anyways, the dreams are fading, but it was a series of nightmares involving various violent/gruesome/gory events. I don’t want to go into extreme detail because I’d rather not remember, but one involved being in a bad airplane crash and having my body mangled, the other was me being shot down continuously, one was me being stabbed, and so on so forth. The plane crash one kept repeating itself, like the crash kept repeating but in different scenarios. Now, I’ll admit I do watch dark stuff before bed sometimes, I have broken most of this habit but at times get sucked back into it. Whenever I happen to come across something dark like that, I pray heavily before sleeping in order to rid my mind of any dark thoughts. Lastnight it didn’t seem to matter however, since the dreams just kept getting worse and worse. It is so frustrating to be robbed of sleep like this, especially a young person like me who desperately needs the energy that comes with a decent night’s sleep. This is awful and I’m hoping it changes with continuous prayer.",2022-05-05 20:35:52,,3,1415669765621344.0,100000107337140.0,"When you are having nightmares, it is because your subconscious is trying to tell you something. Usually the death of self is an indication of a change in your beliefs. The subconscious is that part of you that is always awake and always in touch with God. For this reason, I think you will be helped if each night in your prayers, you ask for clarification of the message about the nightmares. Do this every night until you get an answer. It shouldn't take long to get the answer.",2022-05-05 00:00:00,263,99
254,757735646,"Hi everyone, sorry if I ramble on.... I had a very vivid dream last night.

It starts off with me being in a room and I keep calling people my ex husbands name.
The room that I'm in seems like a hotel room... its covered in a purplish pink velvet, floor to ceiling. I find a mysterious door that I knew had existed but just never found it until now. I open it up and look down, it's endless flights of stairs. The stairs are narrow but covered in the same coloured velvet, I start my decline and every so often I come to a platform thats a jump away from the stairs. It's like a viewing platform that has a door with lights on either side. I didn't want to jump over onto it to see what's behind the door. I continue down and finally the stairs leads me to a door, I open it and it's a room that has a musical instrument in it, I can't quite remember what sort but it was a magical one that would start playing. I walk across the room to the door infront of me and open it and its like I'm back at the beginning, it's more endless flights of stairs. I decend again, to come across another viewing platform that is a jump away from the stairs that has a single door with lights on either side, identical to the last one. And so I continued... over and over.

Thanks for reading",2022-05-05 09:32:14,0.0,1,1415515642303423.0,1317912160.0,Have you been meditating recently? The color would suggest it and seems like you are descending into successively deeper levels of relaxation with potential to access the subconscious.,2022-05-05 00:00:00,286,30
257,100001910106393,"I have a question, do you guys think that all dreams have meaning? Most of my dreams are a jumbled mess, and sometimes reflect what i had recently been watching on tv. The only dreams I've ever really paid attention to are recurring dreams. I feel the recurring dreams have to mean something",2022-05-05 18:42:43,0.0,1,1415601875628133.0,560345596.0,"Personally I think you can find meaning in all dreams if you want to. You can find meaning in anything, if you want to. It's true sometimes themes from tv etc might creep in....But your mind see many many things each day, something in that tv show likley resonates and so the theme is chosen. Those jumbled up dreams can sometimes hold the most information. We dream many times a night and only remember a small portion, I feel we remember the bits that have the most meaning.",2022-05-05 00:00:00,59,99
258,100001068563115,"Spooky.

So this is two separate dreams, 2 days in a row.

Im inside my house and I see masked figures outside slamming into the windows of my house. Over and over again. I was so mad a found a large stick/staff and went outside to find them hiding around the side of my house. It was an inspector I sometimes use (who I get along great with) and a few others I did not recognize. I was very dissatisfied and upset and threatened to hurt them and they left after I shared my distaste.

The next day I was in my living room and noticed water damage coming through all of the walls/ceiling (some context last year we had some water leaks and it left our house cut open for the better part of 8 months waiting for contractors that in itself was a nightmare) as I looked closer at the walls I noticed they almost looked like they were molding or looked very old and cracking with scars on the walls, I looked up to the top left and there was a large, almost demonic alien full head/face imprinted in the wall, like as if the face was inside the wall pushing out. It had a very large cranium and smaller mouth comparable to an alien, this shit was scary looking. To my wife I said wtf is that! I then noticed halloweeny decorations all around the house and at that point I lost it and said babe did you put these decorations up?? She said no. All of a sudden a giant owl flew smacking straight into the window glass with force, I immediately ran outside to find I was in a cul de sac and the owl was hanging in front of the window connected to a long clothes line that was attached to a home across the street.
I was so pissed and as I walk up to the house, the same people from the dream before came out with masks holding swords and approached me, I was able to disarm a sword from one of the three men, this time I didn’t recognize any of them. I realized the swords were wooden, then I remember waking myself up yelling we need to lock the doors.

I’ll never forget that dream 🙃",2022-05-04 16:43:51,0.0,1,1415409352314052.0,100023865227789.0,"You may be feeling moody, and would like to be left alone. The alien in the wall may be a way of saying you feel alienated. You don’t like it at all.",2022-05-06 00:00:00,421,38
259,100000087498625,"I dreamed that I was joy riding on a bus downtown and lost control and hit one of the buildings down River St. Afterwards, me and other people on the bus were having a meeting was blaming the bus driver for taking too long to long and some were blaming me because others have other things to do and they were gonna be late. I woke up quick.",2022-05-04 14:15:43,0.0,1,1415536948967959.0,1317912160.0,"Losing track of time enjoying yourself and feeling a little guilty about it because of responsibilitie
s.",2022-05-05 00:00:00,73,18
260,1403261066,Last night I had a dream I was driving over an overpass here where I live and I reached down for something and lost control of the car and the car fell off of the overpass. I was on the left side of the road and just came onto the overpass. I could feel myself falling and it sounded like a low sound of glass breaking. I remember saying out loud oh mama I'm dying and feeling death in that moment. I woke up in tears it felt so real. Any ideas what it meant?,2022-05-04 13:07:08,0.0,2,1414477835740537.0,100001910106393.0,"Interesting. I have a recurring dream of being in a car that ends up sinking in water. I always get out of the car in time, but i keep having different versions of the dream over and over. A friend told me that water in dreams represents life, so perhaps life is feeling overwhelming",2022-05-04 00:00:00,102,59
261,1403261066,Last night I had a dream I was driving over an overpass here where I live and I reached down for something and lost control of the car and the car fell off of the overpass. I was on the left side of the road and just came onto the overpass. I could feel myself falling and it sounded like a low sound of glass breaking. I remember saying out loud oh mama I'm dying and feeling death in that moment. I woke up in tears it felt so real. Any ideas what it meant?,2022-05-04 13:07:08,0.0,2,1415517168969937.0,1317912160.0,I wonder if there's something in your life you are passing over and it's difficult for you/feels shattering.,2022-05-05 00:00:00,102,21
264,100042198102617,"Good morning

I have had several dream this morning about my mom my grandmother and my mom's friend that's my friend hello was all flooding against me because of some drama that was going on with me when my grandparents was alive my grandparents they passed away two years ago. I have to say my grandma she died in 2020 and Grandaddy died last year and they we're married right, and when I was little my grandma had pulled away from me when I was about 12 and tbh it was about DNA and I guess she wanted to make sure I belonged to my dad and was I one of them but anyway she's my spirit guide and garden angel. Her and my granddday is and I hear them saying they love me and granny apologize to me but it was my momma starting up more thing's when the DNA stuff was around and the point to this status is the dream was my momma and my mom's friend whose mu friend whose knows I'm, dealing with Grieving from they deaths and they we're being mean too me to keep my granny away from whose deceased now so what does that dream mean and after I post something on my wall she put a care button on they're can someone help me out with this dream?",2022-05-04 17:05:58,,2,1415385078983146.0,100023865227789.0,I think the dreams are letting you know they are sorry for what they did and want you to know that they really care about you.,2022-05-05 00:00:00,241,27
268,100002359760269,"Hello great people.... I had a dream a couple nights ago. I fell asleep for about 45 minutes. When I got in my dream there were some people I knew, and a lot of faceless people. They were telling me to leave my dream. That is was forbidden for me to...",2022-05-04 17:36:17,0.0,1,1415398345648486.0,100023865227789.0,"It’s possible you were on the verge of seeing something you wouldn’t like, so you were kind of protecting yourself.",2022-05-05 00:00:00,58,26
269,680165896,"So I work in a school with kids who have Autism. Last night, I dreamed that one of the students who’s 11 years old and I went on a roller coaster only the seats were more like a chair lift. It took us up, up, up and then when we reached the top, we slid into a house. There was a woman who lived there. She fed us tomato soup for lunch and my student got it all over his shirt. The woman brought him another shirt and said she had a son by the same name who passed away a few years before and she hadn’t been able to get rid of his things. His name was written on the tag of the shirt. My student put on the shirt and we then left to go home. 🤷🏻‍♀️",2022-05-04 18:59:52,0.0,1,1415394328982221.0,100023865227789.0,"How you feel about this particular kid is probably important. The roller coaster ride may be the emotions you feel, and the chair lift going up high could be the improvement you see in him. You may be feeling enthusiastic about his progress. Not being able to get rid of his things could mean holding on to something...may
be a belief that he could do it.
If it’s not about him, it’s probably about you.",2022-05-05 00:00:00,155,88
270,100014296333979,I had a really weird dream that my mom and aunt were boiling roses in what I think was salt water. Any interpretation on this I felt weird when I woke up after having this dream. They were doing this in front of me taking to me but I have no recollection of what they were saying anymore,2022-05-04 00:29:56,0.0,2,1413633642491623.0,1317912160.0,It's hard to say. Do you have any other details you can remember? Roses are a strong symbol or love since we give them to people we love but I am not sure why the salt or cooking them.,2022-05-03 00:00:00,60,43
271,100014296333979,I had a really weird dream that my mom and aunt were boiling roses in what I think was salt water. Any interpretation on this I felt weird when I woke up after having this dream. They were doing this in front of me taking to me but I have no recollection of what they were saying anymore,2022-05-04 00:29:56,0.0,2,1415303995657921.0,690923262.0,The weirdness you felt in the dream should give a clue about the symbol of this situation for you. Maybe try to discribe what you were feeling in the dream...,2022-05-05 00:00:00,60,32
329,1650550307,Okay… that was a weird dream.. I somehow pulled a bone out of my nose. It looked like a thin chicken bone not an actual nose bone. But I was babysitting and I had the kids drive me to the ER and the dr took a knife and and peeled back my skin to put the bone back. I was awake. It was the strangest feeling/ dream I’ve had. After like 10 minutes of the dr digging around to put the bone back up there I woke up bc my conscious was like get me tf out of here lmfao 🤣,2022-05-04 19:06:06,0.0,1,1414554759066178.0,1317912160.0,"Weird dreams are the best, lol. I think your dream could be that you were looking at the ""bare bones"" of your feelings as nose can equate to intuitive sense. That the bone looked like a chicken bone might be examining your fears more closely. Maybe getting the bone put back in after digging around might be you found your feelings were warranted after you really delved into the matter. That's my guess but there can be many interpretations
that could fit.",2022-05-04 00:00:00,109,91
331,950568728894965,"Hi. New to the group. I had a dream that has been bothering me.

Background: I dated someone in 2015. The person broke up with me out of nowhere, when things were going pretty well. Over the phone, mind you.

We were both young and this person wasn’t ready to settle down. This person was perfectly decent and I cared for them a lot, at the time.

I was heartbroken, but I moved on.

This person reached out to me in 2016 to apologize, but I immediately cut them off, and respectfully told them I was doing great, had moved on and wasn’t interested in their apology, friendship or otherwise. I wished them a beautiful life, sincerely and wholeheartedly.

Fast forward to last week. This person comes to me in a dream.

We are in the same place, they wave at me to get my attention.

I tell them “Hi, nice to see you but I can’t talk. I’m late to pick up my kid from daycare.”

They keep saying something I can’t understand, and I’m in a rush and get to my car. I then find the car has been hit / is dented and the tires are flat. This person is gone and I’m stuck there.

*I wake up.*

The next morning, out of curiosity, I type their name on Facebook and after some digging, I find out they died unexpectedly last summer. Young, seemingly healthy person. Poof gone.

Now, I’m here feeling sad and spooked.

Any interpretations? Thank you!",2022-05-02 07:26:25,0.0,2,1412274292627558.0,100023865227789.0,"In the dream you’re rushing and feeling like it’s too late to stop and listen to what someone has to say to you. In real life you cut him off when he wanted to apologize, so you didn’t listen then either. You need to take more care, slow down and concentrate on what’s important. The flat tires mean you’re going nowhere, you’re feeling stuck.",2022-05-02 00:00:00,315,83
