,user_id,post_text,post_time,likes,comments,comment_id,commenter_id,comment_text,comment_time,length_post,length_comment
346,1043123267.0,"Dream 11/7/21-\-\looking for insights: I'm in the kitchen of an apartment I shared with my younger brother Bob (now in prison) in Dubuque, Iowa, many years ago but there are no walls or ceilings; it is overlayed by a sunny savannah...grass and some trees. I'm getting some things together to camp out and go to bed in the ""kitchen."" I've gathered up grasses, a pillow, and am looking for a blanket of some kind. As I work, a lion cub emerges from some trees to the south, approaches me, and licks my left hand. I find myself alert to the likelihood that the mother lion is nearby. I scan the horizon and, sure enough, a VERY large mother lion saunters from some trees to the west through the remnants of the apartment's living room. She doesn't seem to key in on me as a threat. I freeze, hoping she and the cub will just move on. Slowly I hunker down into the bedding I've gathered up in the kitchen area. The lioness approaches me and sniffs my belly. I slowly curl into a ball on the bedding, sensing that I'm in a life or death situation. The lioness yawns and lays right over the top of me. I instantly find myself feeling warm, nested, and comfortable-\-\safe for now. I let myself relax, thinking she'll guard me while I sleep but am also wondering if I'll be safe when we all wake in the morning because I wonder if she'll be hungry then and that she's just holding me to be eaten in the morning.",10-11-2021 04:55,2.0,3,917074000000000.0,100001000000000.0,"Just some thoughts.
Your dream talks about you and your younger brother Bob. Is it possible that the cub that approaches you is represents your brother? Bob was in a prison, an enclosed prison, could it be that in some way you are also in a prison trapped by your old memories?Bob may have broken the law but you are affected by that since a different type of prison is created for you? In your prison “there are no walls or ceilings”
Perhaps you need rest for your soul but you need to work to gather the material “grasses to rest on and a pillow to rest your head then a blanket to keep the cold away,
The picture here is that you are working at it to provide yourself with what you need to get by without your brother?
As you toil the little cub “emerges” he approaches you and “licks your left hand”
This licking of the hand is a way of showing affection to you but more importantly he is showing you acceptance as a family member. You need him now and he emerges. The social bond is also setting up a family bond in case of any potential threat that may arise. The acceptance from your brother the cub also extends to his and your mother.
The mother enters by “saunters through the remnants of the living room” the depressing memories of the past will be put to rest now as she makes her entrance with strength and majesty, she’s not afraid and will now replace the hurt with a new strength and social order? As part of her family you will be loved and protected and recognised as her cub. when she comes along she sniffs your belly as a mother accepts and nudges you and finally lays over you in an act of love and full acceptance and protection and in doing so you are reunited with your brother again.",28-11-2021 11:24,311,355
350,1494368994.0,"Last night I had a dream that scared me a lot.

In the dream, I was at home in my living room. Interior of the room was so bright that I remember looking at the curtains and the walls but only when I woke up I could understand that I was at home. You could barely see anything.

I don't know when it started and how long it lasted, but a voice, a shout came from the unknown. Then a disembodied, disfigured white spirit appeared. He kept claiming that he was a holy being, a prophet, or a God. He spoke very well. The things he said were very nice and peaceful but it felt so bad for some reason, I just wanted to get away from him. It was so scary.

After a while, this time I heard a voice inside my own head. The voice told me that ""he"" was the true God, the presence in my hall was a demon, a fraudster, and was trying to deceive me with sweet words. Indeed, when I heard this, I immediately believed the voice because it was incredibly satisfying and in line with my feelings.

I am not a religious person, I have neither believed nor feared paranormal beings in my life. Why could I have had such a dream? Do you think I'm deceiving myself somehow and that's how my brain expresses it?",14-10-2021 13:24,,4,898809000000000.0,100008000000000.0,"Maybe a power struggle inside yourself from the unconcious? And also i want to ask you what was it that was so scary for u? Why did u want to get away in the first place.
Do u feel that u have two things in life that are taking up a lot of space these days? Like one deciever inside of u that mby down talk urself or holds u back or down somehow and the other thing maybe fear of authority or something from the outside of yourself?
Just some thoughts 🤷🏻‍♀️",28-09-2021 11:24,269,98
352,1494368994.0,"Last night I had a dream that scared me a lot.

In the dream, I was at home in my living room. Interior of the room was so bright that I remember looking at the curtains and the walls but only when I woke up I could understand that I was at home. You could barely see anything.

I don't know when it started and how long it lasted, but a voice, a shout came from the unknown. Then a disembodied, disfigured white spirit appeared. He kept claiming that he was a holy being, a prophet, or a God. He spoke very well. The things he said were very nice and peaceful but it felt so bad for some reason, I just wanted to get away from him. It was so scary.

After a while, this time I heard a voice inside my own head. The voice told me that ""he"" was the true God, the presence in my hall was a demon, a fraudster, and was trying to deceive me with sweet words. Indeed, when I heard this, I immediately believed the voice because it was incredibly satisfying and in line with my feelings.

I am not a religious person, I have neither believed nor feared paranormal beings in my life. Why could I have had such a dream? Do you think I'm deceiving myself somehow and that's how my brain expresses it?",14-10-2021 13:24,,4,898838000000000.0,578717313.0,"Whether this was a true revelation from on high or just something that originated from your subconscious (or both, it could be argued), there is a lot of truth in it. The worst deceivers in this world always mask their evil in a nice-looking package, while the real truth conveys a very particular feeling, the same feeling you held when you heard the voice of God in your head. Do your best to remember this feeling, because you're going to need it, for our world is full of deceivers and liars in positions of power of all kinds.",28-09-2021 11:24,269,110
353,1494368994.0,"Last night I had a dream that scared me a lot.

In the dream, I was at home in my living room. Interior of the room was so bright that I remember looking at the curtains and the walls but only when I woke up I could understand that I was at home. You could barely see anything.

I don't know when it started and how long it lasted, but a voice, a shout came from the unknown. Then a disembodied, disfigured white spirit appeared. He kept claiming that he was a holy being, a prophet, or a God. He spoke very well. The things he said were very nice and peaceful but it felt so bad for some reason, I just wanted to get away from him. It was so scary.

After a while, this time I heard a voice inside my own head. The voice told me that ""he"" was the true God, the presence in my hall was a demon, a fraudster, and was trying to deceive me with sweet words. Indeed, when I heard this, I immediately believed the voice because it was incredibly satisfying and in line with my feelings.

I am not a religious person, I have neither believed nor feared paranormal beings in my life. Why could I have had such a dream? Do you think I'm deceiving myself somehow and that's how my brain expresses it?",14-10-2021 13:24,,4,898953000000000.0,100001000000000.0,"“Why could I have had such a dream”
To have an entity in your living room possibly means you may have knowingly or unknowing entertained in some way these demons?
Try to remember what you’ve been doing lately?",28-09-2021 11:24,269,44
354,1494368994.0,"Last night I had a dream that scared me a lot.

In the dream, I was at home in my living room. Interior of the room was so bright that I remember looking at the curtains and the walls but only when I woke up I could understand that I was at home. You could barely see anything.

I don't know when it started and how long it lasted, but a voice, a shout came from the unknown. Then a disembodied, disfigured white spirit appeared. He kept claiming that he was a holy being, a prophet, or a God. He spoke very well. The things he said were very nice and peaceful but it felt so bad for some reason, I just wanted to get away from him. It was so scary.

After a while, this time I heard a voice inside my own head. The voice told me that ""he"" was the true God, the presence in my hall was a demon, a fraudster, and was trying to deceive me with sweet words. Indeed, when I heard this, I immediately believed the voice because it was incredibly satisfying and in line with my feelings.

I am not a religious person, I have neither believed nor feared paranormal beings in my life. Why could I have had such a dream? Do you think I'm deceiving myself somehow and that's how my brain expresses it?",14-10-2021 13:24,,4,913318000000000.0,545227726.0,"This so so interesting to me. I am a Christian, I hope it doesn’t offend if I share from that angle.

I had paranormal dreams from age 16 on. However in my early 20’s they got increasingly worse, the entities got closer to me and began touching me, getting right in my face, pulling me off the bed, they stayed for longer. I always got them to leave by training myself to say the name of Jesus in my dream. These have been the ONLY dreams I’ve been able to train myself to make choices in. Finally I had enough of being afraid to fall asleep and posted a status asking if anyone could help. My pastor friend asked to see me and go for a walk. We worked through some personal stuff that day and I never looked back. Part of what she asked is I get rid of any witchcraft related items in my home that I may have accidentally accumulated. I haven’t had a single sleep paralysis since then.

It seems to me that your dream is a very real testimony of good vs. evil. We are wired to know good when it comes, your intuition knew what was good and true. I think that’s the best take away (without getting into ‘religion’ ) trust your intuition and inner voice.",28-10-2021 11:24,269,256
355,100007000000000.0,"Here's one:

I was given a medallion necklace. I was free to wander around in a comfortable area, but instead chose to go downstairs to a dimly lit level. I then turned around, headed backwards behind the stairs, and picked up a shiny figurine of an angel. I placed this figurine in my medallion and turned around. The Devil stood before me. He then knelt before me and kissed my medallion. I struggled with what to do and decided to go back upstairs. The rest of my dream was spent sulking about unsatisfied on the upper level.

Is this some sort of guidance, do you suppose?

Cheers.",31-10-2021 03:48,2.0,5,908500000000000.0,100036000000000.0,"It means don't give your responsibility away. Don't implore the saints or angels to do this or that or to pray to Jesus who then puts you in contact with God
Jing reverence God (that does not refer to Qi, a fruit of emotionude feel goodness, remember that He is the Origin of all, and that your very mindstuff Shen-designs uses only a turtle of Sources stuff. So enquire direct. I've come to see Christians handing off the challenge, not only praying to Saint Germaine etc, but even asking prayers for protection after Luke of the gospels story was shared. An upright Christian would invoke someone with adequate Archetype Content to be a spiritual master or Guru, as do the Hindus (there saints are inquired towards based on the affinity between the person and what that master represented.)..
. Also to end, when we pray to angels in our large spaciousness, we forget they are mandated of God, and so our energy adrift as people in rafts crossing an ocean, the more our inadequate knowledge losses the round (and plays into the hands of 'the enemy of menkind)",28-10-2021 11:24,123,211
356,100007000000000.0,"Here's one:

I was given a medallion necklace. I was free to wander around in a comfortable area, but instead chose to go downstairs to a dimly lit level. I then turned around, headed backwards behind the stairs, and picked up a shiny figurine of an angel. I placed this figurine in my medallion and turned around. The Devil stood before me. He then knelt before me and kissed my medallion. I struggled with what to do and decided to go back upstairs. The rest of my dream was spent sulking about unsatisfied on the upper level.

Is this some sort of guidance, do you suppose?

Cheers.",31-10-2021 03:48,2.0,5,908713000000000.0,100029000000000.0,"I agree with most of the above. If a. the medallion ""frees you"" (then your trust is in something outside of you/permission from another person for a semblance of freedom), b. it only frees you within a comfort zone, and c. outside of that comfort zone is not very well known, then the enemy of your entire being loves the medallion.

The idea, which Jesus also presented actually, although maybe few self-proclaimed
followers of Jesus actually live by, is that the beneficial, good reign of God/Heaven is among us, around us, and within us. We don't need beads, medallions, precious gems, religious leaders, saints, etc. to get to God and Heaven now, let alone later, and the devil loves and blesses our attachment to the shortsighted understanding that we are still separate from God by imperfection, so something other will bridge a gap. Because trinkets *are crutches, the irony is that they keep us separate.",28-10-2021 11:24,123,185
357,100007000000000.0,"Here's one:

I was given a medallion necklace. I was free to wander around in a comfortable area, but instead chose to go downstairs to a dimly lit level. I then turned around, headed backwards behind the stairs, and picked up a shiny figurine of an angel. I placed this figurine in my medallion and turned around. The Devil stood before me. He then knelt before me and kissed my medallion. I struggled with what to do and decided to go back upstairs. The rest of my dream was spent sulking about unsatisfied on the upper level.

Is this some sort of guidance, do you suppose?

Cheers.",31-10-2021 03:48,2.0,5,908770000000000.0,100000000000000.0,"The Word is also the sword....when activated by saying out loud, energy is released in the direction to which you send it also strong thought energy. [in my own experience]. The devil chooses a path of no humility.....pr
eventing contact with the holy spirit and possibly the understanding of the miraculous.",28-10-2021 11:24,123,61
358,100007000000000.0,"Here's one:

I was given a medallion necklace. I was free to wander around in a comfortable area, but instead chose to go downstairs to a dimly lit level. I then turned around, headed backwards behind the stairs, and picked up a shiny figurine of an angel. I placed this figurine in my medallion and turned around. The Devil stood before me. He then knelt before me and kissed my medallion. I struggled with what to do and decided to go back upstairs. The rest of my dream was spent sulking about unsatisfied on the upper level.

Is this some sort of guidance, do you suppose?

Cheers.",31-10-2021 03:48,2.0,5,909491000000000.0,100001000000000.0,"Your dream suggests that by accepting the necklace you are somehow enslaving yourself ?
“A shiny figurine of an angel”

In Colossians 2:18, Paul warns his readers, ""Do not let anyone who delights in false humility and the worship of angels disqualify you for the prize"" (NIV emphasis mine). Of course, that it is in the genitive case means that we can take in two ways. Either it refers to worship directed to angels or worship done by angels. Is there any reason to prefer one or the other here
*bible hermanetics

The wearing of the medallion necklace at first seems harmless but then the shiny figurine is placed within the medallion, this suggests serious worship of angels which the apostle Paul warns us not to do.
Satan who is an angel himself loves to try and trick us into worshiping him.

Why not worship God instead?",28-10-2021 11:24,123,164
361,100018000000000.0,"Hey, I want to inquire about the dream I had last night. I would usually try to depict the meanings myself but this one was so strange and interesting that I figured extra help would be greatly appreciated. I don't recall much of it but if anyone here is capable of piecing some conclusion together, it will be fantastic!
I found myself in a hospital room. I don't know how I got there or why I was there, the room was pleasantly sunny. I wasn't scared but rather calm and fully okay with the situation, almost contempt. I was visited by a man my age whom I don't know in real life, he seemed to be sort of a partner to be. When he left I was visited by yet another man, my ex partner. I don't recall if there was any conversation but the spirits were high and there was also no sense of distress to the situation, it was like meeting an old friend that you still hold a lot of affection for because you simply like the person. Then he also left.
Now off to the part I'm most intrigued about. When I was left alone the feeling of a quiet contentment persisted. I found myself holding up a small mirror and looked into it. To my absolute surprise, my face above the eye line was split open. The opening starting from around the space between my eyebrows. I recall the skin hanging to the right side (in the mirror). I was surprised but nowhere near in a state in which I would be if this happened to me in real life. Trust me, I like my face the way it is. In the dream the feeling was that of curiosity. I looked inside my head and there to the right I found two pieces of some type of long, beige, spongy material. I was under the impression that I had undergone a brain surgery and the pieces were there to hold the hemisphere in place. What's worth noticing is that I felt the operation happened years earlier and wasn't the reason I was now in the hospital room. Another thing I very strongly recall is that my left (in the mirror) side of the brain was hurting me, it was inflamed. I had to wake up at that point as I don't recall anything past that.
Now, it would be worth adding that some time ago I had a very powerful experience that shifted my perception in such a drastic way I was able to immediately stop drinking alcohol after a decade of killing myself with it. It was the main but not the only positive change that followed my experience. I feel like myself again after a lifetime of living in a state of dissociation.
I know that mirrors don't appear in dreams too often but they are particularly symbolic so I'm hoping you could help me with figuring this one out. Thank you!",24-10-2021 16:40,0.0,3,908903000000000.0,100001000000000.0,"Just a few thoughts..
I was recently in hospital and still recovering.
“I found myself”
It seems you have been on some sort of journey where perhaps you may have been a little lost in life? But now it’s here in the hospital room where you receive the care and recover. The recovery consisting of revelation about yourself.
You say you don’t know how you got there or why you are there? I had a dream once where I was all but dead and buried underground in a maze of warrens etc.
Then an ambulance turns up with 3 hospital attendants, 2 bearing a stretcher and one leading the way. They sort of made their way to where I was buried in the Warren, rescued me, carried me out on the stretcher , placed me in the ambulance and took me to hospital. For me the hospital staff were angels of god who came to rescue me from my life situation. For me the hospital I was taken too was church where I was well cared for and recovered.
Sometimes we don’t understand what happens , how we are cared for but it happens.

In your dream you also find yourself in hospital, a place to be cared for a place to recover. We notice your situation is “pleasant” you are at ease and relaxed, also “sunny” suggesting your outlook on life is good and the atmosphere of the sun is healing. You are not scared, “calm and fully ok with the situation and almost content” so in fact your hospital what’re ever it represents to you is a great place for you in your life right now.
I’ll get back after..",28-10-2021 11:24,556,322
362,100018000000000.0,"Hey, I want to inquire about the dream I had last night. I would usually try to depict the meanings myself but this one was so strange and interesting that I figured extra help would be greatly appreciated. I don't recall much of it but if anyone here is capable of piecing some conclusion together, it will be fantastic!
I found myself in a hospital room. I don't know how I got there or why I was there, the room was pleasantly sunny. I wasn't scared but rather calm and fully okay with the situation, almost contempt. I was visited by a man my age whom I don't know in real life, he seemed to be sort of a partner to be. When he left I was visited by yet another man, my ex partner. I don't recall if there was any conversation but the spirits were high and there was also no sense of distress to the situation, it was like meeting an old friend that you still hold a lot of affection for because you simply like the person. Then he also left.
Now off to the part I'm most intrigued about. When I was left alone the feeling of a quiet contentment persisted. I found myself holding up a small mirror and looked into it. To my absolute surprise, my face above the eye line was split open. The opening starting from around the space between my eyebrows. I recall the skin hanging to the right side (in the mirror). I was surprised but nowhere near in a state in which I would be if this happened to me in real life. Trust me, I like my face the way it is. In the dream the feeling was that of curiosity. I looked inside my head and there to the right I found two pieces of some type of long, beige, spongy material. I was under the impression that I had undergone a brain surgery and the pieces were there to hold the hemisphere in place. What's worth noticing is that I felt the operation happened years earlier and wasn't the reason I was now in the hospital room. Another thing I very strongly recall is that my left (in the mirror) side of the brain was hurting me, it was inflamed. I had to wake up at that point as I don't recall anything past that.
Now, it would be worth adding that some time ago I had a very powerful experience that shifted my perception in such a drastic way I was able to immediately stop drinking alcohol after a decade of killing myself with it. It was the main but not the only positive change that followed my experience. I feel like myself again after a lifetime of living in a state of dissociation.
I know that mirrors don't appear in dreams too often but they are particularly symbolic so I'm hoping you could help me with figuring this one out. Thank you!",24-10-2021 16:40,0.0,3,908914000000000.0,100001000000000.0,"While in the hospital you have 2 visitors, a partner from the present and a partner from your past. These 2 partners are a part of you. It looks as if some kind of reconciliation is going on between your past life and present life represented by the 2 loving and caring partners. The 2 partners are not causing distress but rather “affection”
These 2 visits may represent a reconciliation between past and present bringing together the healing you require?
Also you speak of the left and right hemisphere in your brain again we see this balancing going on for you between left and right past and present. The hemisphere you speak of is the horizon or the equator between the earthly and celestial, another set of opposites as with the present and the past partners.
So we have a past and present and earthly and heavenly?
Need more time I’ll get back later..",28-10-2021 11:24,556,168
363,100018000000000.0,"Hey, I want to inquire about the dream I had last night. I would usually try to depict the meanings myself but this one was so strange and interesting that I figured extra help would be greatly appreciated. I don't recall much of it but if anyone here is capable of piecing some conclusion together, it will be fantastic!
I found myself in a hospital room. I don't know how I got there or why I was there, the room was pleasantly sunny. I wasn't scared but rather calm and fully okay with the situation, almost contempt. I was visited by a man my age whom I don't know in real life, he seemed to be sort of a partner to be. When he left I was visited by yet another man, my ex partner. I don't recall if there was any conversation but the spirits were high and there was also no sense of distress to the situation, it was like meeting an old friend that you still hold a lot of affection for because you simply like the person. Then he also left.
Now off to the part I'm most intrigued about. When I was left alone the feeling of a quiet contentment persisted. I found myself holding up a small mirror and looked into it. To my absolute surprise, my face above the eye line was split open. The opening starting from around the space between my eyebrows. I recall the skin hanging to the right side (in the mirror). I was surprised but nowhere near in a state in which I would be if this happened to me in real life. Trust me, I like my face the way it is. In the dream the feeling was that of curiosity. I looked inside my head and there to the right I found two pieces of some type of long, beige, spongy material. I was under the impression that I had undergone a brain surgery and the pieces were there to hold the hemisphere in place. What's worth noticing is that I felt the operation happened years earlier and wasn't the reason I was now in the hospital room. Another thing I very strongly recall is that my left (in the mirror) side of the brain was hurting me, it was inflamed. I had to wake up at that point as I don't recall anything past that.
Now, it would be worth adding that some time ago I had a very powerful experience that shifted my perception in such a drastic way I was able to immediately stop drinking alcohol after a decade of killing myself with it. It was the main but not the only positive change that followed my experience. I feel like myself again after a lifetime of living in a state of dissociation.
I know that mirrors don't appear in dreams too often but they are particularly symbolic so I'm hoping you could help me with figuring this one out. Thank you!",24-10-2021 16:40,0.0,3,909261000000000.0,100001000000000.0,"“I found myself” “looking into a small mirror”
I think this is the 3rd time you have found yourself?
The Murrow maybe the mirror to your soul I’m not sure but here’s a biblical quote if it helps,

James 1:22-25
But be doers of the word, and not hearers only, deceiving yourselves. For if anyone is a hearer of the word and not a doer, he is like a man who looks intently at his natural face in a mirror. For he looks at himself and goes away and at once forgets what he was like. But the one who looks into the perfect law, the law of liberty, and perseveres, being no hearer who forgets but a doer who acts, he will be blessed in his doing.

The mirror is used to look at yourself
Possibly reconciling your life, having much more now earthly and heavenly?
You have”a quiet contentment now”

I don’t know what the skin hanging to the right side means for you.
You are curious as you look into the mirror. As in the biblical sense the scriptures provide a mirror to see how much we’ve grown to see how much we’ve changed..

1 Corinthians 13:12
For now we see in a mirror dimly, but then face to face. Now I know in part; then I shall know fully, even as I have been fully known.
We start of as children, immature then we grow spiritually and we measure that growth by looking into the perfect law of liberty.
You are looking into the mirror you see changes, reconciling, healing etc
You were “under the impression that you had been through some kind of brain surgery” however this is a healing adjustment taking place for you.
Again you see the 2 opposites the skin hanging on the right side and the hurting on the left side. I don’t know how to interpret this for you except that it seems obvious that it seem a spiritual balancing is taking place for you?

Again we see 2 pieces” holding your world together?
What are they I don’t know?
“Long beige spongy material” holding your world together?
Spongy material is absorbent which means it has the capacity to soak up, possibly hurt or pain or whatever it is in your life that needs to be soaked up?
We can see the hurt in the left side, pain, inflammation?
Your miraculous experience of giving up drinking would require spongy material which might be a teaching or learning about yourself to enable you to soak up damage or pain?
You say you were “dissocosiation
” of killing yourself but that’s not happening now in fact the opposite is happening, life is good you are content.
The 2 long spongy pieces of long material may be the 2 relationships you had that were good these relationships may have acted as bandages in your spiritual operation?",28-10-2021 11:24,556,554
367,1498364965.0,"I had a very disturbing dream where some people were torturing a Bison. The animal had its legs tied together and was hanging by its legs so it couldn't defend itself. The primary abuser was a young woman who seemed to be trying to be exceptionally cruel to impress the men, like to show how tough she was. I was witnessing the scene but not in it. I felt shocked and horrified at what I was seeing. Then it was like I was reading about this in a book and I skipped forward in the book to try to get past the torture scene, but landed right at the part where the young woman killed the Bison. She killed it with some metal device that punched a hole in its skull and scrambled its brains.",20-08-2021 12:10,,5,866309000000000.0,1721451638.0,"Some words on the bison 🦬 as a symbol from Erich Neumann, one of Carl Jung's most accomplished students.

""The individual bison, for example, is a spiritual psychic symbol; he is in a sense the ""father of the bison,"" the idea of the bison, the ""bison as such,"" and this is why he is an object of ritual. The subjugation and killing, the conciliation and fertilization of the animal, which are enacted in the psychic sphere between the human group and the image which symbolically represents the animal group, have a reality-transfo
rming-that is, magical-signifi
cance, because this image-symbol encompasses the numinous heart and center of the animal living in the world, whose symbolic figuration constitutes an authentic manifestation of the numinous animal.""

https://
carljungdepthpsy
chologysite.blo
g/2020/03/17/
erich-neumann-on
-art-and-time/

Given this, it seems the bison is an archetypal symbol, and therefore perhaps the dream likely relates to a stage of psycho-spiritua
l development. If so, quite what it is saying I wouldn't want to guess. Whether it somehow marks a positive state of progression of the psyche, or some undesirable situation, I don't know. Though I suspect it may not necessarily represent something negative, even if the experience of the dream itself were not pleasant. The symbolism seems ancient, it almost certainly relates to deeper than day-to-day matters, likely a present stage of your development.",28-08-2021 11:24,145,265
368,1498364965.0,"I had a very disturbing dream where some people were torturing a Bison. The animal had its legs tied together and was hanging by its legs so it couldn't defend itself. The primary abuser was a young woman who seemed to be trying to be exceptionally cruel to impress the men, like to show how tough she was. I was witnessing the scene but not in it. I felt shocked and horrified at what I was seeing. Then it was like I was reading about this in a book and I skipped forward in the book to try to get past the torture scene, but landed right at the part where the young woman killed the Bison. She killed it with some metal device that punched a hole in its skull and scrambled its brains.",20-08-2021 12:10,,5,870096000000000.0,100001000000000.0,"Well, I can guarantee this will be way off, but here goes anyway.
The Bison is a beautiful majestic animal, at one stage almost extinct and in your dream presents as one of a kind almost?
Your Bison is clearly out of its natural habitat compared the young woman who seems more savy. The Bison’s world has been turned upside down and it’s legs tied up so that it cannot walk in its natural way. In fact your Bison is suspended between the 2 different worlds. One world being its natural territory where she is Queen the other being perhaps social Enviroment where the other woman is in charge ?
At first glance it’s almost a scene where the Animal is corralled in ready for slaughter. We see the leg ropes we see the metallic device which in a slaughter house is what’s known as a bolt gun. This is a metal device where the bolt protrudes into the animals head through the skull and then into the brains. That is what normally happens.
But in your dream there seems to be a different picture, similar but different?
The Bison is being abused by a group of people primarily by a young woman. But in this case the dream goes one step further in that the girl is taking advantage of this situation to simply prove to the “group” that she is as tough as they are but at the expense if the Bison.
The Bison is out of its normal territory and subject to the others within the group because it is been overpowered by them?
The Bison is on the line,suspended online by the ropes. If the Bison is online then we may understand the torture to be coming from the online group? The public display of ridicule is indeed torture to the Bison who is completely out of its depth and now helpless and unable to defend itself? The person who is torturing the Bison is described as an “abuser” who was “trying”to be “exceptionally cruel” this “trying” suggests she does not normally behave like that but for some reason in this case has a reason to try?",28-08-2021 11:24,145,404
369,1498364965.0,"I had a very disturbing dream where some people were torturing a Bison. The animal had its legs tied together and was hanging by its legs so it couldn't defend itself. The primary abuser was a young woman who seemed to be trying to be exceptionally cruel to impress the men, like to show how tough she was. I was witnessing the scene but not in it. I felt shocked and horrified at what I was seeing. Then it was like I was reading about this in a book and I skipped forward in the book to try to get past the torture scene, but landed right at the part where the young woman killed the Bison. She killed it with some metal device that punched a hole in its skull and scrambled its brains.",20-08-2021 12:10,,5,870152000000000.0,100001000000000.0,"You are a “witness” looking on at the events taking place but not involved in it, you are horrified at what you see. You don’t agree with any of it and decide to skip past hoping to avoid it.
The word “skip” is interesting in that it alludes to a skipping rope ?
Is it possible that what started out as a game of fun skipping the the the same rope kept the bison tied up in mid air thereby tiring it out mentally and physically exhausting it?
BRITISH..
jump over a rope which is held at both ends by oneself or two other people and turned repeatedly over the head and under the feet, as a game or for exercise.
""training was centred on running and skipping""
The skipping rope alludes to a game being played out?
When you skip past its possibly because you realise it’s no longer a game and decide not to be a part of it. You tried to get past it all but could not escape the final outcome landing at the final scene.
The word “landing” is in sync with “skipping” in that as you leave the skipping rope game you unfortunately land at the end of the game?
Let’s look at the “metallic device again”
Metal;
1.solid material which is typically hard, shiny, malleable, fusible, and ductile, with good electrical and thermal conductivity (e.g. iron, gold, silver, and aluminium, and alloys such as steel).
""an adjustable pole made of metal""

We can see this metal device can transfer electricity as well hard and shiny.
A mobile pbone, perhaps can be used to inflict the same damage as the bolt gun as it has the capacity for information to enter the head etc
As an onlooker and witness you are horrified at what is occuring within the group. You tried to put it out of your head by skipping out.
Let’s look at the word Bison again.
Some slang meanings..
A woman who steals someone else’s bf
A video game street fighter
A wild ox
A fat woman
I’m not exactly sure how your bison fits in to your dream but there does seem to be some sort of theme running through it",28-08-2021 11:24,145,427
371,1498364965.0,"I had a very disturbing dream where some people were torturing a Bison. The animal had its legs tied together and was hanging by its legs so it couldn't defend itself. The primary abuser was a young woman who seemed to be trying to be exceptionally cruel to impress the men, like to show how tough she was. I was witnessing the scene but not in it. I felt shocked and horrified at what I was seeing. Then it was like I was reading about this in a book and I skipped forward in the book to try to get past the torture scene, but landed right at the part where the young woman killed the Bison. She killed it with some metal device that punched a hole in its skull and scrambled its brains.",20-08-2021 12:10,,5,870524000000000.0,100001000000000.0,"I’m looking at your dream through the Bison and the young Woman. Some noticeable points between the 2 ..
I’m seeing the Bison as a woman (I’m just taking a guess)
Now we have 2 women, very different women to draw comparisons from.
The first woman, the Bison a huge tough but regal and majestic animal, huge but beautiful to behold therefore attractive, to the young men?
The second woman is the opposite not necessarily cruel but trying to be cruel exceptionally cruel for a reason?
It seems that the first woman has already made a good impression on the men just by being who she is larger than life and majestic she is exceptional and has natural beauty almost one of a kind and well sought after.
The second woman cannot compete with the beauty of the majestic Bison however she does try to compete in the area of toughness.
The 2 women are both tough each in their own way.
The first woman has a natural toughness but is not cruel.
The second woman is tough but lacks the inner beauty.
The second woman becomes jealous of the first woman. She wants the men to see that she also is tough just like the Bison.
This is where the error becomes apparent in the second woman when she acts out of jealousy it causes her to be cruel the exact opposite of the majestic Bison.
The first woman is more at home and in balance with nature.
The second woman is more tech savy she knows how to tie up a natural tough wild animal with rules (ropes) then turning her life upside down.
The 2 women come from different worlds
The second woman displays some sort of power over the first woman in that she has the power to be able to tie the first woman up and even get her suspended by the line (online rules) this behaviour is unkind.
Perhaps the second woman thinks that because she has the power to suspend the other woman that it’s ok? Sometimes an administrator needs to make “tough decisions” to suspend people from unruly behaviour however in this case we see the second woman trying to show others (the men) that her choices are tough choices.
The second woman has suspended the first woman unfairly out of jealousy to impress the men?
Are these 2 women different aspects of the same woman or different women altogether, I don’t know?",28-08-2021 11:24,145,456
382,100006000000000.0,"I had a dream I was trying to cross a river of sorts, except as I went one way, all of a sudden a crocodile appeared. Panicked, I went in the other direction only to find more crocodiles circling. Fuck this shit I’m out, I thought to myself, so I yeeted myself onto this yellow-green log (it was high ground compared to where the crocs were) but out of nowhere the log turned into the biggest croc of them all and had red eyes. I remember thinking and feeling like there was nothing I could do at that point.

Now I don’t know much but I do know a crocodile is a threat and indicates danger at the lowest resolution. What sort of threat or danger or what it means to be surrounded with the only escape being the biggest threat of them all I can’t say for sure but I do know it’s got something to do with what I choose to do when I feel threatened in real life and perhaps I need to do things different.",04-09-2021 00:31,0.0,1,874051000000000.0,1721451638.0,"Is the ideal way actually a threat, or is the threat actually the ideal way, nonetheless? It reminds me a little of the Joseph Campbell / Jordan Peterson point of 'the gold you seek is to be found in the place you least want to look'.

The crossing the river motif has an ancient transcendent symbolism. Apparently in the East it is a common near death experience, like the tunnel of light in the West.

In the dream the croc has two sides, two natures, oppositely related, the ideal way and the dangerous way.

If it represents an aspect of you, the creature is also ancient, primal and comes up from below the waters depths, perhaps the unconscious, I see this as potentially all relating to the way of making the contents of the deep unconscious, conscious. A wise path with real dangers, perhaps no path is without dangers.

Meh, just thoughts",28-08-2021 11:24,200,173
